Loja;RMS;IDVTEX;ENVIRONMENT
380;3040720;325196401;NFOOD_CR
380;3110990;324522367;NFOOD_CR
380;6982808;328167688;NFOOD_CR
380;6992730;327567629;NFOOD_CR
380;6992730;324522372;NFOOD_CR
380;3197808;324522372;NFOOD_CR
380;6442862;21395;NFOOD_CR
380;6442862;10551802;NFOOD_CR
380;3202410;322602724;NFOOD_CR
380;3202410;327296145;NFOOD_CR
380;5401135;20779;NFOOD_CR
380;5401135;322143510;NFOOD_CR
662;6718396;326388862;NFOOD_SFS
662;6718396;9274234;NFOOD_SFS
662;6577822;324490246;NFOOD_SFS
662;6686079;326197314;NFOOD_SFS
662;6686079;325803622;NFOOD_SFS
662;6577822;318949919;NFOOD_SFS
662;6538045;318949939;NFOOD_SFS
662;6641989;322201216;NFOOD_SFS
662;6641989;317465088;NFOOD_SFS
662;6391281;317465088;NFOOD_SFS
662;3118649;312929253;NFOOD_SFS
662;6681654;9202889;NFOOD_SFS
662;6919103;318949939;NFOOD_SFS
662;6681662;322599867;NFOOD_SFS
662;3040674;318953488;NFOOD_SFS
662;6919103;322229581;NFOOD_SFS
662;6148620;327120423;NFOOD_SFS
662;6101100;4209053;NFOOD_SFS
662;5463912;4209293;NFOOD_SFS
662;6101100;22840;NFOOD_SFS
662;6681662;322631197;NFOOD_SFS
662;6681654;318954332;NFOOD_SFS
662;6391281;318954330;NFOOD_SFS
662;3040674;318393797;NFOOD_SFS
662;6538045;325371422;NFOOD_SFS
662;3118649;322201346;NFOOD_SFS
662;6148620;316058890;NFOOD_SFS
662;5463912;312793260;NFOOD_SFS
662;3110990;328832672;NFOOD_SFS
662;3235882;328832671;NFOOD_SFS
662;3235882;324522366;NFOOD_SFS
662;3040712;325718741;NFOOD_SFS
662;6990878;325712616;NFOOD_SFS
662;6982808;324195549;NFOOD_SFS
662;3197808;324195548;NFOOD_SFS
662;3040720;326674554;NFOOD_SFS
662;3040712;325196402;NFOOD_SFS
662;3040720;325196401;NFOOD_SFS
662;3110990;324522367;NFOOD_SFS
662;6982808;328167688;NFOOD_SFS
662;6992730;327567629;NFOOD_SFS
662;3197808;324522372;NFOOD_SFS
662;6442862;21395;NFOOD_SFS
662;3202410;322602724;NFOOD_SFS
662;5401135;20779;NFOOD_SFS
662;6718396;326388862;NFOOD_CR
662;6718396;9274234;NFOOD_CR
662;6577822;324490246;NFOOD_CR
662;6686079;326197314;NFOOD_CR
662;6686079;325803622;NFOOD_CR
662;6577822;318949919;NFOOD_CR
662;6538045;318949939;NFOOD_CR
662;6641989;322201216;NFOOD_CR
662;6641989;317465088;NFOOD_CR
662;6391281;317465088;NFOOD_CR
662;3118649;312929253;NFOOD_CR
662;6681654;9202889;NFOOD_CR
662;6919103;318949939;NFOOD_CR
662;6681662;322599867;NFOOD_CR
662;3040674;318953488;NFOOD_CR
662;6919103;322229581;NFOOD_CR
662;6148620;327120423;NFOOD_CR
662;6101100;4209053;NFOOD_CR
662;5463912;4209293;NFOOD_CR
662;6101100;22840;NFOOD_CR
662;6681662;322631197;NFOOD_CR
662;6681654;318954332;NFOOD_CR
662;6391281;318954330;NFOOD_CR
662;3040674;318393797;NFOOD_CR
662;6538045;325371422;NFOOD_CR
662;3118649;322201346;NFOOD_CR
662;6148620;316058890;NFOOD_CR
662;5463912;312793260;NFOOD_CR
662;3110990;328832672;NFOOD_CR
662;3235882;328832671;NFOOD_CR
662;3235882;324522366;NFOOD_CR
662;3040712;325718741;NFOOD_CR
662;6990878;325712616;NFOOD_CR
662;6990878;324899744;NFOOD_CR
662;6982808;324195549;NFOOD_CR
662;3197808;324195548;NFOOD_CR
662;3040720;326674554;NFOOD_CR
662;3040712;325196402;NFOOD_CR
662;3040720;325196401;NFOOD_CR
662;3110990;324522367;NFOOD_CR
662;6982808;328167688;NFOOD_CR
662;6992730;327567629;NFOOD_CR
662;3197808;324522372;NFOOD_CR
662;6442862;21395;NFOOD_CR
662;3202410;322602724;NFOOD_CR
662;5401135;20779;NFOOD_CR
662;5401135;322143510;NFOOD_CR
103;6718396;326388862;NFOOD_SFS
103;6718396;9274234;NFOOD_SFS
103;6577822;324490246;NFOOD_SFS
103;6686079;326197314;NFOOD_SFS
103;6686079;325803622;NFOOD_SFS
103;6577822;318949919;NFOOD_SFS
103;6538045;318949939;NFOOD_SFS
103;6641989;322201216;NFOOD_SFS
103;6391281;317465088;NFOOD_SFS
103;3118649;312929253;NFOOD_SFS
103;6681654;9202889;NFOOD_SFS
103;6919103;318949939;NFOOD_SFS
103;6681662;322599867;NFOOD_SFS
103;3040674;318953488;NFOOD_SFS
103;6919103;322229581;NFOOD_SFS
103;6148620;327120423;NFOOD_SFS
103;6101100;4209053;NFOOD_SFS
103;5463912;4209293;NFOOD_SFS
103;6101100;22840;NFOOD_SFS
103;6681662;322631197;NFOOD_SFS
103;6681654;318954332;NFOOD_SFS
103;6391281;318954330;NFOOD_SFS
103;3040674;318393797;NFOOD_SFS
103;6538045;325371422;NFOOD_SFS
103;3118649;322201346;NFOOD_SFS
103;6148620;316058890;NFOOD_SFS
103;5463912;312793260;NFOOD_SFS
103;3110990;328832672;NFOOD_SFS
103;3235882;328832671;NFOOD_SFS
103;3235882;324522366;NFOOD_SFS
103;3040712;325718741;NFOOD_SFS
103;6990878;325712616;NFOOD_SFS
103;6982808;324195549;NFOOD_SFS
103;3197808;324195548;NFOOD_SFS
103;3040720;326674554;NFOOD_SFS
103;3040712;325196402;NFOOD_SFS
103;3040720;325196401;NFOOD_SFS
103;3110990;324522367;NFOOD_SFS
103;6982808;328167688;NFOOD_SFS
103;6992730;327567629;NFOOD_SFS
103;3197808;324522372;NFOOD_SFS
103;6442862;21395;NFOOD_SFS
103;3202410;322602724;NFOOD_SFS
103;5401135;20779;NFOOD_SFS
103;6718396;326388862;NFOOD_CR
103;6718396;9274234;NFOOD_CR
103;6577822;324490246;NFOOD_CR
103;6686079;326197314;NFOOD_CR
103;6686079;325803622;NFOOD_CR
103;6577822;318949919;NFOOD_CR
103;6538045;318949939;NFOOD_CR
103;6641989;322201216;NFOOD_CR
103;6391281;317465088;NFOOD_CR
103;3118649;312929253;NFOOD_CR
103;6681654;9202889;NFOOD_CR
103;6919103;318949939;NFOOD_CR
103;6681662;322599867;NFOOD_CR
103;3040674;318953488;NFOOD_CR
103;6919103;322229581;NFOOD_CR
103;6148620;327120423;NFOOD_CR
103;6101100;4209053;NFOOD_CR
103;5463912;4209293;NFOOD_CR
103;6101100;22840;NFOOD_CR
103;6681662;322631197;NFOOD_CR
103;6681654;318954332;NFOOD_CR
103;6391281;318954330;NFOOD_CR
103;3040674;318393797;NFOOD_CR
103;6538045;325371422;NFOOD_CR
103;3118649;322201346;NFOOD_CR
103;6148620;316058890;NFOOD_CR
103;5463912;312793260;NFOOD_CR
103;3110990;328832672;NFOOD_CR
103;3235882;328832671;NFOOD_CR
103;3235882;324522366;NFOOD_CR
103;3040712;325718741;NFOOD_CR
103;6990878;325712616;NFOOD_CR
103;6982808;324195549;NFOOD_CR
103;3197808;324195548;NFOOD_CR
103;3040720;326674554;NFOOD_CR
103;3040712;325196402;NFOOD_CR
103;3040720;325196401;NFOOD_CR
103;3110990;324522367;NFOOD_CR
103;6982808;328167688;NFOOD_CR
103;6992730;327567629;NFOOD_CR
103;3197808;324522372;NFOOD_CR
103;3197808;327287826;NFOOD_CR
103;6442862;21395;NFOOD_CR
103;3202410;322602724;NFOOD_CR
103;3202410;327296145;NFOOD_CR
103;5401135;20779;NFOOD_CR
103;5401135;322143510;NFOOD_CR
109;6718396;326388862;NFOOD_SFS
109;6718396;9274234;NFOOD_SFS
109;6577822;324490246;NFOOD_SFS
109;6686079;326197314;NFOOD_SFS
109;6686079;325803622;NFOOD_SFS
109;6577822;318949919;NFOOD_SFS
109;6538045;318949939;NFOOD_SFS
109;6641989;322201216;NFOOD_SFS
109;6641989;317465088;NFOOD_SFS
109;6391281;317465088;NFOOD_SFS
109;3118649;312929253;NFOOD_SFS
109;6681654;9202889;NFOOD_SFS
109;6919103;318949939;NFOOD_SFS
109;6681662;322599867;NFOOD_SFS
109;3040674;318953488;NFOOD_SFS
109;6919103;322229581;NFOOD_SFS
109;6148620;327120423;NFOOD_SFS
109;6101100;4209053;NFOOD_SFS
109;5463912;4209293;NFOOD_SFS
109;6101100;22840;NFOOD_SFS
109;6681662;322631197;NFOOD_SFS
109;6681654;318954332;NFOOD_SFS
109;6391281;318954330;NFOOD_SFS
109;3040674;318393797;NFOOD_SFS
109;6538045;325371422;NFOOD_SFS
109;3118649;322201346;NFOOD_SFS
109;6148620;316058890;NFOOD_SFS
109;5463912;312793260;NFOOD_SFS
109;3110990;328832672;NFOOD_SFS
109;3235882;328832671;NFOOD_SFS
109;3235882;324522366;NFOOD_SFS
109;3040712;325718741;NFOOD_SFS
109;6990878;325712616;NFOOD_SFS
109;6982808;324195549;NFOOD_SFS
109;3197808;324195548;NFOOD_SFS
109;3040720;326674554;NFOOD_SFS
109;3040712;325196402;NFOOD_SFS
109;3040720;325196401;NFOOD_SFS
109;3110990;324522367;NFOOD_SFS
109;6982808;328167688;NFOOD_SFS
109;6992730;327567629;NFOOD_SFS
109;3197808;324522372;NFOOD_SFS
109;6442862;21395;NFOOD_SFS
109;3202410;322602724;NFOOD_SFS
109;5401135;20779;NFOOD_SFS
109;6718396;326388862;NFOOD_CR
109;6718396;9274234;NFOOD_CR
109;6577822;324490246;NFOOD_CR
109;6686079;326197314;NFOOD_CR
109;6686079;325803622;NFOOD_CR
109;6577822;318949919;NFOOD_CR
109;6538045;318949939;NFOOD_CR
109;6641989;322201216;NFOOD_CR
109;6641989;317465088;NFOOD_CR
109;6391281;317465088;NFOOD_CR
109;3118649;312929253;NFOOD_CR
109;6681654;9202889;NFOOD_CR
109;6919103;318949939;NFOOD_CR
109;6681662;322599867;NFOOD_CR
109;3040674;318953488;NFOOD_CR
109;6919103;322229581;NFOOD_CR
109;6148620;327120423;NFOOD_CR
109;6101100;4209053;NFOOD_CR
109;5463912;4209293;NFOOD_CR
109;6101100;22840;NFOOD_CR
109;6681662;322631197;NFOOD_CR
109;6681654;318954332;NFOOD_CR
109;6391281;318954330;NFOOD_CR
109;3040674;318393797;NFOOD_CR
109;6538045;325371422;NFOOD_CR
109;3118649;322201346;NFOOD_CR
109;6148620;316058890;NFOOD_CR
109;5463912;312793260;NFOOD_CR
109;3110990;328832672;NFOOD_CR
109;3235882;328832671;NFOOD_CR
109;3235882;324522366;NFOOD_CR
109;3040712;325718741;NFOOD_CR
109;6990878;325712616;NFOOD_CR
109;6990878;324899744;NFOOD_CR
109;6982808;324195549;NFOOD_CR
109;3197808;324195548;NFOOD_CR
109;3040720;326674554;NFOOD_CR
109;3040712;325196402;NFOOD_CR
109;3040720;325196401;NFOOD_CR
109;3110990;324522367;NFOOD_CR
109;6982808;328167688;NFOOD_CR
109;6992730;327567629;NFOOD_CR
109;6992730;324522372;NFOOD_CR
109;3197808;324522372;NFOOD_CR
109;6442862;21395;NFOOD_CR
109;6442862;10551802;NFOOD_CR
109;3202410;322602724;NFOOD_CR
109;5401135;20779;NFOOD_CR
109;5401135;322143510;NFOOD_CR
117;6718396;326388862;NFOOD_SFS
117;6718396;9274234;NFOOD_SFS
117;6577822;324490246;NFOOD_SFS
117;6686079;326197314;NFOOD_SFS
117;6686079;325803622;NFOOD_SFS
117;6577822;318949919;NFOOD_SFS
117;6538045;318949939;NFOOD_SFS
117;6641989;322201216;NFOOD_SFS
117;6641989;317465088;NFOOD_SFS
117;6391281;317465088;NFOOD_SFS
117;3118649;312929253;NFOOD_SFS
117;6681654;9202889;NFOOD_SFS
117;6919103;318949939;NFOOD_SFS
117;6681662;322599867;NFOOD_SFS
117;3040674;318953488;NFOOD_SFS
117;6919103;322229581;NFOOD_SFS
117;6148620;327120423;NFOOD_SFS
117;6101100;4209053;NFOOD_SFS
117;5463912;4209293;NFOOD_SFS
117;6101100;22840;NFOOD_SFS
117;6681662;322631197;NFOOD_SFS
117;6681654;318954332;NFOOD_SFS
117;6391281;318954330;NFOOD_SFS
117;3040674;318393797;NFOOD_SFS
117;6538045;325371422;NFOOD_SFS
117;3118649;322201346;NFOOD_SFS
117;6148620;316058890;NFOOD_SFS
117;5463912;312793260;NFOOD_SFS
117;3110990;328832672;NFOOD_SFS
117;3235882;328832671;NFOOD_SFS
117;3235882;324522366;NFOOD_SFS
117;3040712;325718741;NFOOD_SFS
117;6990878;325712616;NFOOD_SFS
117;6982808;324195549;NFOOD_SFS
117;3197808;324195548;NFOOD_SFS
117;3040720;326674554;NFOOD_SFS
117;3040712;325196402;NFOOD_SFS
117;3040720;325196401;NFOOD_SFS
117;3110990;324522367;NFOOD_SFS
117;6982808;328167688;NFOOD_SFS
117;6992730;327567629;NFOOD_SFS
117;3197808;324522372;NFOOD_SFS
117;6442862;21395;NFOOD_SFS
117;3202410;322602724;NFOOD_SFS
117;5401135;20779;NFOOD_SFS
117;6718396;326388862;NFOOD_CR
117;6718396;9274234;NFOOD_CR
117;6577822;324490246;NFOOD_CR
117;6686079;326197314;NFOOD_CR
117;6686079;325803622;NFOOD_CR
117;6577822;318949919;NFOOD_CR
117;6538045;318949939;NFOOD_CR
117;6641989;322201216;NFOOD_CR
117;6641989;317465088;NFOOD_CR
117;6391281;317465088;NFOOD_CR
117;3118649;312929253;NFOOD_CR
117;6681654;9202889;NFOOD_CR
117;6919103;318949939;NFOOD_CR
117;6681662;322599867;NFOOD_CR
117;3040674;318953488;NFOOD_CR
117;6919103;322229581;NFOOD_CR
117;6148620;327120423;NFOOD_CR
117;6101100;4209053;NFOOD_CR
117;5463912;4209293;NFOOD_CR
117;6101100;22840;NFOOD_CR
117;6681662;322631197;NFOOD_CR
117;6681654;318954332;NFOOD_CR
117;6391281;318954330;NFOOD_CR
117;3040674;318393797;NFOOD_CR
117;6538045;325371422;NFOOD_CR
117;3118649;322201346;NFOOD_CR
117;6148620;316058890;NFOOD_CR
117;5463912;312793260;NFOOD_CR
117;3110990;328832672;NFOOD_CR
117;3235882;328832671;NFOOD_CR
117;3235882;324522366;NFOOD_CR
117;3040712;325718741;NFOOD_CR
117;6990878;325712616;NFOOD_CR
117;6990878;324899744;NFOOD_CR
117;6982808;324195549;NFOOD_CR
117;3197808;324195548;NFOOD_CR
117;3040720;326674554;NFOOD_CR
117;3040712;325196402;NFOOD_CR
117;3040720;325196401;NFOOD_CR
117;3110990;324522367;NFOOD_CR
117;6982808;328167688;NFOOD_CR
117;6992730;327567629;NFOOD_CR
117;3197808;324522372;NFOOD_CR
117;3197808;327287826;NFOOD_CR
117;6442862;21395;NFOOD_CR
117;6442862;10551802;NFOOD_CR
117;3202410;322602724;NFOOD_CR
117;5401135;20779;NFOOD_CR
117;5401135;322143510;NFOOD_CR
166;6718396;326388862;NFOOD_SFS
166;6718396;9274234;NFOOD_SFS
166;6577822;324490246;NFOOD_SFS
166;6686079;326197314;NFOOD_SFS
166;6686079;325803622;NFOOD_SFS
166;6577822;318949919;NFOOD_SFS
166;6538045;318949939;NFOOD_SFS
166;6641989;322201216;NFOOD_SFS
166;6391281;317465088;NFOOD_SFS
166;3118649;312929253;NFOOD_SFS
166;6681654;9202889;NFOOD_SFS
166;6919103;318949939;NFOOD_SFS
166;6681662;322599867;NFOOD_SFS
166;3040674;318953488;NFOOD_SFS
166;6919103;322229581;NFOOD_SFS
166;6148620;327120423;NFOOD_SFS
166;6101100;4209053;NFOOD_SFS
166;5463912;4209293;NFOOD_SFS
166;6101100;22840;NFOOD_SFS
166;6681662;322631197;NFOOD_SFS
166;6681654;318954332;NFOOD_SFS
166;6391281;318954330;NFOOD_SFS
166;3040674;318393797;NFOOD_SFS
166;6538045;325371422;NFOOD_SFS
166;3118649;322201346;NFOOD_SFS
166;6148620;316058890;NFOOD_SFS
166;5463912;312793260;NFOOD_SFS
166;3110990;328832672;NFOOD_SFS
166;3235882;328832671;NFOOD_SFS
166;3235882;324522366;NFOOD_SFS
166;3040712;325718741;NFOOD_SFS
166;6990878;325712616;NFOOD_SFS
166;6982808;324195549;NFOOD_SFS
166;3197808;324195548;NFOOD_SFS
166;3040720;326674554;NFOOD_SFS
166;3040712;325196402;NFOOD_SFS
166;3040720;325196401;NFOOD_SFS
166;3110990;324522367;NFOOD_SFS
166;6982808;328167688;NFOOD_SFS
166;6992730;327567629;NFOOD_SFS
166;3197808;324522372;NFOOD_SFS
166;6442862;21395;NFOOD_SFS
166;3202410;322602724;NFOOD_SFS
166;5401135;20779;NFOOD_SFS
166;6718396;326388862;NFOOD_CR
166;6718396;9274234;NFOOD_CR
166;6577822;324490246;NFOOD_CR
166;6686079;326197314;NFOOD_CR
166;6686079;325803622;NFOOD_CR
166;6577822;318949919;NFOOD_CR
166;6538045;318949939;NFOOD_CR
166;6641989;322201216;NFOOD_CR
166;6391281;317465088;NFOOD_CR
166;3118649;312929253;NFOOD_CR
166;6681654;9202889;NFOOD_CR
166;6919103;318949939;NFOOD_CR
166;6681662;322599867;NFOOD_CR
166;3040674;318953488;NFOOD_CR
166;6919103;322229581;NFOOD_CR
166;6148620;327120423;NFOOD_CR
166;6101100;4209053;NFOOD_CR
166;5463912;4209293;NFOOD_CR
166;6101100;22840;NFOOD_CR
166;6681662;322631197;NFOOD_CR
166;6681654;318954332;NFOOD_CR
166;6391281;318954330;NFOOD_CR
166;3040674;318393797;NFOOD_CR
166;6538045;325371422;NFOOD_CR
166;3118649;322201346;NFOOD_CR
166;6148620;316058890;NFOOD_CR
166;5463912;312793260;NFOOD_CR
166;3110990;328832672;NFOOD_CR
166;3235882;328832671;NFOOD_CR
166;3235882;324522366;NFOOD_CR
166;3040712;325718741;NFOOD_CR
166;6990878;325712616;NFOOD_CR
166;6990878;324899744;NFOOD_CR
166;6982808;324195549;NFOOD_CR
166;3197808;324195548;NFOOD_CR
166;3040720;326674554;NFOOD_CR
166;3040712;325196402;NFOOD_CR
166;3040720;325196401;NFOOD_CR
166;3110990;324522367;NFOOD_CR
166;6982808;328167688;NFOOD_CR
166;6992730;327567629;NFOOD_CR
166;3197808;324522372;NFOOD_CR
166;6442862;21395;NFOOD_CR
166;3202410;322602724;NFOOD_CR
166;3202410;327296145;NFOOD_CR
166;5401135;20779;NFOOD_CR
203;6718396;326388862;NFOOD_SFS
203;6718396;9274234;NFOOD_SFS
203;6577822;324490246;NFOOD_SFS
203;6686079;326197314;NFOOD_SFS
203;6686079;325803622;NFOOD_SFS
203;6577822;318949919;NFOOD_SFS
203;6538045;318949939;NFOOD_SFS
203;6641989;322201216;NFOOD_SFS
203;6391281;317465088;NFOOD_SFS
203;3118649;312929253;NFOOD_SFS
203;6681654;9202889;NFOOD_SFS
203;6919103;318949939;NFOOD_SFS
203;6681662;322599867;NFOOD_SFS
203;3040674;318953488;NFOOD_SFS
203;6919103;322229581;NFOOD_SFS
203;6148620;327120423;NFOOD_SFS
203;6101100;4209053;NFOOD_SFS
203;5463912;4209293;NFOOD_SFS
203;6101100;22840;NFOOD_SFS
203;6681662;322631197;NFOOD_SFS
203;6681654;318954332;NFOOD_SFS
203;6391281;318954330;NFOOD_SFS
203;3040674;318393797;NFOOD_SFS
203;6538045;325371422;NFOOD_SFS
203;3118649;322201346;NFOOD_SFS
203;6148620;316058890;NFOOD_SFS
203;5463912;312793260;NFOOD_SFS
203;3110990;328832672;NFOOD_SFS
203;3235882;328832671;NFOOD_SFS
203;3235882;324522366;NFOOD_SFS
203;3040712;325718741;NFOOD_SFS
203;6990878;325712616;NFOOD_SFS
203;6982808;324195549;NFOOD_SFS
203;3197808;324195548;NFOOD_SFS
203;3040720;326674554;NFOOD_SFS
203;3040712;325196402;NFOOD_SFS
203;3040720;325196401;NFOOD_SFS
203;3110990;324522367;NFOOD_SFS
203;6982808;328167688;NFOOD_SFS
203;6992730;327567629;NFOOD_SFS
203;3197808;324522372;NFOOD_SFS
203;6442862;21395;NFOOD_SFS
203;3202410;322602724;NFOOD_SFS
203;5401135;20779;NFOOD_SFS
203;6718396;326388862;NFOOD_CR
203;6718396;9274234;NFOOD_CR
203;6577822;324490246;NFOOD_CR
203;6686079;326197314;NFOOD_CR
203;6686079;325803622;NFOOD_CR
203;6577822;318949919;NFOOD_CR
203;6538045;318949939;NFOOD_CR
203;6641989;322201216;NFOOD_CR
203;6391281;317465088;NFOOD_CR
203;3118649;312929253;NFOOD_CR
203;6681654;9202889;NFOOD_CR
203;6919103;318949939;NFOOD_CR
203;6681662;322599867;NFOOD_CR
203;3040674;318953488;NFOOD_CR
203;6919103;322229581;NFOOD_CR
203;6148620;327120423;NFOOD_CR
203;6101100;4209053;NFOOD_CR
203;5463912;4209293;NFOOD_CR
203;6101100;22840;NFOOD_CR
203;6681662;322631197;NFOOD_CR
203;6681654;318954332;NFOOD_CR
203;6391281;318954330;NFOOD_CR
203;3040674;318393797;NFOOD_CR
203;6538045;325371422;NFOOD_CR
203;3118649;322201346;NFOOD_CR
203;6148620;316058890;NFOOD_CR
203;5463912;312793260;NFOOD_CR
203;3110990;328832672;NFOOD_CR
203;3235882;328832671;NFOOD_CR
203;3235882;324522366;NFOOD_CR
203;3040712;325718741;NFOOD_CR
203;6990878;325712616;NFOOD_CR
203;6990878;324899744;NFOOD_CR
203;6982808;324195549;NFOOD_CR
203;3197808;324195548;NFOOD_CR
203;3040720;326674554;NFOOD_CR
203;3040712;325196402;NFOOD_CR
203;3040720;325196401;NFOOD_CR
203;3110990;324522367;NFOOD_CR
203;6982808;328167688;NFOOD_CR
203;6992730;327567629;NFOOD_CR
203;3197808;324522372;NFOOD_CR
203;3197808;327287826;NFOOD_CR
203;6442862;21395;NFOOD_CR
203;6442862;10551802;NFOOD_CR
203;3202410;322602724;NFOOD_CR
203;3202410;327296145;NFOOD_CR
203;5401135;20779;NFOOD_CR
203;5401135;322143510;NFOOD_CR
338;6718396;326388862;NFOOD_SFS
338;6718396;9274234;NFOOD_SFS
338;6577822;324490246;NFOOD_SFS
338;6686079;326197314;NFOOD_SFS
338;6686079;325803622;NFOOD_SFS
338;6577822;318949919;NFOOD_SFS
338;6538045;318949939;NFOOD_SFS
338;6641989;322201216;NFOOD_SFS
338;6641989;317465088;NFOOD_SFS
338;6391281;317465088;NFOOD_SFS
338;3118649;312929253;NFOOD_SFS
338;6681654;9202889;NFOOD_SFS
338;6919103;318949939;NFOOD_SFS
338;6681662;322599867;NFOOD_SFS
338;3040674;318953488;NFOOD_SFS
338;6919103;322229581;NFOOD_SFS
338;6148620;327120423;NFOOD_SFS
338;6101100;4209053;NFOOD_SFS
338;5463912;4209293;NFOOD_SFS
338;6101100;22840;NFOOD_SFS
338;6681662;322631197;NFOOD_SFS
338;6681654;318954332;NFOOD_SFS
338;6391281;318954330;NFOOD_SFS
338;3040674;318393797;NFOOD_SFS
338;6538045;325371422;NFOOD_SFS
338;3118649;322201346;NFOOD_SFS
338;6148620;316058890;NFOOD_SFS
338;5463912;312793260;NFOOD_SFS
338;3110990;328832672;NFOOD_SFS
338;3235882;328832671;NFOOD_SFS
338;3235882;324522366;NFOOD_SFS
338;3040712;325718741;NFOOD_SFS
338;6990878;325712616;NFOOD_SFS
338;6982808;324195549;NFOOD_SFS
338;3197808;324195548;NFOOD_SFS
338;3040720;326674554;NFOOD_SFS
338;3040712;325196402;NFOOD_SFS
338;3040720;325196401;NFOOD_SFS
338;3110990;324522367;NFOOD_SFS
338;6982808;328167688;NFOOD_SFS
338;6992730;327567629;NFOOD_SFS
338;3197808;324522372;NFOOD_SFS
338;6442862;21395;NFOOD_SFS
338;3202410;322602724;NFOOD_SFS
338;5401135;20779;NFOOD_SFS
338;6718396;326388862;NFOOD_CR
338;6718396;9274234;NFOOD_CR
338;6577822;324490246;NFOOD_CR
338;6686079;326197314;NFOOD_CR
338;6686079;325803622;NFOOD_CR
338;6577822;318949919;NFOOD_CR
338;6538045;318949939;NFOOD_CR
338;6641989;322201216;NFOOD_CR
338;6641989;317465088;NFOOD_CR
338;6391281;317465088;NFOOD_CR
338;3118649;312929253;NFOOD_CR
338;6681654;9202889;NFOOD_CR
338;6919103;318949939;NFOOD_CR
338;6681662;322599867;NFOOD_CR
338;3040674;318953488;NFOOD_CR
338;6919103;322229581;NFOOD_CR
338;6148620;327120423;NFOOD_CR
338;6101100;4209053;NFOOD_CR
338;5463912;4209293;NFOOD_CR
338;6101100;22840;NFOOD_CR
338;6681662;322631197;NFOOD_CR
338;6681654;318954332;NFOOD_CR
338;6391281;318954330;NFOOD_CR
338;3040674;318393797;NFOOD_CR
338;6538045;325371422;NFOOD_CR
338;3118649;322201346;NFOOD_CR
338;6148620;316058890;NFOOD_CR
338;5463912;312793260;NFOOD_CR
338;3110990;328832672;NFOOD_CR
338;3235882;328832671;NFOOD_CR
338;3235882;324522366;NFOOD_CR
338;3040712;325718741;NFOOD_CR
338;6990878;325712616;NFOOD_CR
338;6990878;324899744;NFOOD_CR
338;6982808;324195549;NFOOD_CR
338;3197808;324195548;NFOOD_CR
338;3040720;326674554;NFOOD_CR
338;3040712;325196402;NFOOD_CR
338;3040720;325196401;NFOOD_CR
338;3110990;324522367;NFOOD_CR
338;6982808;328167688;NFOOD_CR
338;6992730;327567629;NFOOD_CR
338;3197808;324522372;NFOOD_CR
338;6442862;21395;NFOOD_CR
338;6442862;10551802;NFOOD_CR
338;3202410;322602724;NFOOD_CR
338;5401135;20779;NFOOD_CR
338;5401135;322143510;NFOOD_CR
394;6718396;326388862;NFOOD_SFS
394;6718396;9274234;NFOOD_SFS
394;6577822;324490246;NFOOD_SFS
394;6686079;326197314;NFOOD_SFS
394;6686079;325803622;NFOOD_SFS
394;6577822;318949919;NFOOD_SFS
394;6538045;318949939;NFOOD_SFS
394;6641989;322201216;NFOOD_SFS
394;6391281;317465088;NFOOD_SFS
394;3118649;312929253;NFOOD_SFS
394;6681654;9202889;NFOOD_SFS
394;6919103;318949939;NFOOD_SFS
394;6681662;322599867;NFOOD_SFS
394;3040674;318953488;NFOOD_SFS
394;6919103;322229581;NFOOD_SFS
394;6148620;327120423;NFOOD_SFS
394;6101100;4209053;NFOOD_SFS
394;5463912;4209293;NFOOD_SFS
394;6101100;22840;NFOOD_SFS
394;6681662;322631197;NFOOD_SFS
394;6681654;318954332;NFOOD_SFS
394;6391281;318954330;NFOOD_SFS
394;3040674;318393797;NFOOD_SFS
394;6538045;325371422;NFOOD_SFS
394;3118649;322201346;NFOOD_SFS
394;6148620;316058890;NFOOD_SFS
394;5463912;312793260;NFOOD_SFS
394;3110990;328832672;NFOOD_SFS
394;3235882;328832671;NFOOD_SFS
394;3235882;324522366;NFOOD_SFS
394;3040712;325718741;NFOOD_SFS
394;6990878;325712616;NFOOD_SFS
394;6982808;324195549;NFOOD_SFS
394;3197808;324195548;NFOOD_SFS
394;3040720;326674554;NFOOD_SFS
394;3040712;325196402;NFOOD_SFS
394;3040720;325196401;NFOOD_SFS
394;3110990;324522367;NFOOD_SFS
394;6982808;328167688;NFOOD_SFS
394;6992730;327567629;NFOOD_SFS
394;3197808;324522372;NFOOD_SFS
394;6442862;21395;NFOOD_SFS
394;6295045;323263400;NFOOD_SFS
394;3202410;322602724;NFOOD_SFS
394;5401135;20779;NFOOD_SFS
394;6718396;326388862;NFOOD_CR
394;6718396;9274234;NFOOD_CR
394;6577822;324490246;NFOOD_CR
394;6686079;326197314;NFOOD_CR
394;6686079;325803622;NFOOD_CR
394;6577822;318949919;NFOOD_CR
394;6538045;318949939;NFOOD_CR
394;6641989;322201216;NFOOD_CR
394;6391281;317465088;NFOOD_CR
394;3118649;312929253;NFOOD_CR
394;6681654;9202889;NFOOD_CR
394;6919103;318949939;NFOOD_CR
394;6681662;322599867;NFOOD_CR
394;3040674;318953488;NFOOD_CR
394;6919103;322229581;NFOOD_CR
